birth_week,cause,deaths,death_year,birth_year,group,cohort,study,age,week_in_year,rate
17-23 February 1946,external,3.0,1975,1946,1,0,NSHD,29,3,0.1956436676666232
17-23 February 1946,other,1.0,1975,1946,1,0,NSHD,29,3,0.06521455588887438
17-23 February 1946,respiratory,0.0,1975,1946,1,0,NSHD,29,3,0.0
17-23 February 1947,cancer,4.0,1975,1947,1,0,NSHD,28,3,0.26085822355549754
17-23 February 1947,cardiovascular,0.0,1975,1947,1,0,NSHD,28,3,0.0
17-23 February 1947,external,6.0,1975,1947,1,0,NSHD,28,3,0.3912873353332464
17-23 February 1947,other,3.0,1975,1947,1,0,NSHD,28,3,0.1956436676666232
17-23 February 1947,respiratory,0.0,1975,1947,1,0,NSHD,28,3,0.0
17-23 February 1948,cancer,1.0,1975,1948,1,0,NSHD,27,3,0.06521455588887438
17-23 February 1948,cardiovascular,2.0,1975,1948,1,0,NSHD,27,3,0.13042911177774877
17-23 February 1948,external,1.0,1975,1948,1,0,NSHD,27,3,0.06521455588887438
17-23 February 1948,other,1.0,1975,1948,1,0,NSHD,27,3,0.06521455588887438
17-23 February 1948,respiratory,1.0,1975,1948,1,0,NSHD,27,3,0.06521455588887438
17-23 February 1956,cancer,1.0,1975,1956,2,0,NCDS,19,3,0.06521455588887438
17-23 February 1956,cardiovascular,1.0,1975,1956,2,0,NCDS,19,3,0.06521455588887438
17-23 February 1956,external,6.0,1975,1956,2,0,NCDS,19,3,0.3912873353332464
17-23 February 1956,other,3.0,1975,1956,2,0,NCDS,19,3,0.1956436676666232
17-23 February 1956,respiratory,2.0,1975,1956,2,0,NCDS,19,3,0.13042911177774877
17-23 February 1957,cancer,1.0,1975,1957,2,0,NCDS,18,3,0.06521455588887438
17-23 February 1957,cardiovascular,0.0,1975,1957,2,0,NCDS,18,3,0.0
17-23 February 1957,external,6.0,1975,1957,2,0,NCDS,18,3,0.3912873353332464
17-23 February 1957,other,3.0,1975,1957,2,0,NCDS,18,3,0.1956436676666232
17-23 February 1957,respiratory,2.0,1975,1957,2,0,NCDS,18,3,0.13042911177774877
17-23 February 1958,cancer,1.0,1975,1958,2,0,NCDS,17,3,0.06521455588887438
17-23 February 1958,cardiovascular,1.0,1975,1958,2,0,NCDS,17,3,0.06521455588887438
17-23 February 1958,external,13.0,1975,1958,2,0,NCDS,17,3,0.8477892265553671
17-23 February 1958,other,0.0,1975,1958,2,0,NCDS,17,3,0.0
17-23 February 1958,respiratory,0.0,1975,1958,2,0,NCDS,17,3,0.0
17-23 February 1959,cancer,0.0,1975,1959,2,0,NCDS,16,3,0.0
17-23 February 1959,cardiovascular,0.0,1975,1959,2,0,NCDS,16,3,0.0
17-23 February 1959,external,5.0,1975,1959,2,0,NCDS,16,3,0.326072779444372
17-23 February 1959,other,0.0,1975,1959,2,0,NCDS,16,3,0.0
17-23 February 1959,respiratory,0.0,1975,1959,2,0,NCDS,16,3,0.0
17-23 February 1960,cancer,0.0,1975,1960,2,0,NCDS,15,3,0.0
17-23 February 1960,cardiovascular,0.0,1975,1960,2,0,NCDS,15,3,0.0
17-23 February 1960,external,1.0,1975,1960,2,0,NCDS,15,3,0.06521455588887438
17-23 February 1960,other,0.0,1975,1960,2,0,NCDS,15,3,0.0
17-23 February 1960,respiratory,0.0,1975,1960,2,0,NCDS,15,3,0.0
17-23 March 1944,cancer,2.0,1975,1944,1,0,NSHD,31,4,0.13042911177774877
17-23 March 1944,cardiovascular,1.0,1975,1944,1,0,NSHD,31,4,0.06521455588887438
17-23 March 1944,external,2.0,1975,1944,1,0,NSHD,31,4,0.13042911177774877
17-23 March 1944,other,1.0,1975,1944,1,0,NSHD,31,4,0.06521455588887438
17-23 March 1944,respiratory,0.0,1975,1944,1,0,NSHD,31,4,0.0
17-23 March 1945,cancer,4.0,1975,1945,1,0,NSHD,30,4,0.26085822355549754
17-23 March 1945,cardiovascular,1.0,1975,1945,1,0,NSHD,30,4,0.06521455588887438
17-23 March 1945,external,5.0,1975,1945,1,0,NSHD,30,4,0.326072779444372
17-23 March 1945,other,1.0,1975,1945,1,0,NSHD,30,4,0.06521455588887438
17-23 March 1945,respiratory,0.0,1975,1945,1,0,NSHD,30,4,0.0
17-23 March 1946,cancer,5.0,1975,1946,1,0,NSHD,29,4,0.326072779444372
17-23 March 1946,cardiovascular,0.0,1975,1946,1,0,NSHD,29,4,0.0
17-23 March 1946,external,7.0,1975,1946,1,0,NSHD,29,4,0.45650189122212076
17-23 March 1946,other,2.0,1975,1946,1,0,NSHD,29,4,0.13042911177774877
17-23 March 1946,respiratory,0.0,1975,1946,1,0,NSHD,29,4,0.0
17-23 March 1947,cancer,4.0,1975,1947,1,0,NSHD,28,4,0.26085822355549754
17-23 March 1947,cardiovascular,2.0,1975,1947,1,0,NSHD,28,4,0.13042911177774877
17-23 March 1947,external,4.0,1975,1947,1,0,NSHD,28,4,0.26085822355549754
17-23 March 1947,other,1.0,1975,1947,1,0,NSHD,28,4,0.06521455588887438
17-23 March 1947,respiratory,0.0,1975,1947,1,0,NSHD,28,4,0.0
17-23 March 1948,cancer,3.0,1975,1948,1,0,NSHD,27,4,0.1956436676666232
17-23 March 1948,cardiovascular,1.0,1975,1948,1,0,NSHD,27,4,0.06521455588887438
17-23 March 1948,external,0.0,1975,1948,1,0,NSHD,27,4,0.0
17-23 March 1948,other,1.0,1975,1948,1,0,NSHD,27,4,0.06521455588887438
17-23 March 1948,respiratory,2.0,1975,1948,1,0,NSHD,27,4,0.13042911177774877
17-23 March 1956,cancer,0.0,1975,1956,2,0,NCDS,19,4,0.0
17-23 March 1956,cardiovascular,0.0,1975,1956,2,0,NCDS,19,4,0.0
17-23 March 1956,external,12.0,1975,1956,2,0,NCDS,19,4,0.7825746706664928
17-23 March 1956,other,1.0,1975,1956,2,0,NCDS,19,4,0.06521455588887438
17-23 March 1956,respiratory,0.0,1975,1956,2,0,NCDS,19,4,0.0
17-23 March 1957,cancer,1.0,1975,1957,2,0,NCDS,18,4,0.06521455588887438
17-23 March 1957,cardiovascular,0.0,1975,1957,2,0,NCDS,18,4,0.0
17-23 March 1957,external,8.0,1975,1957,2,0,NCDS,18,4,0.5217164471109951
17-23 March 1957,other,2.0,1975,1957,2,0,NCDS,18,4,0.13042911177774877
17-23 March 1957,respiratory,0.0,1975,1957,2,0,NCDS,18,4,0.0
17-23 March 1958,cancer,1.0,1975,1958,2,0,NCDS,17,4,0.06521455588887438
17-23 March 1958,cardiovascular,0.0,1975,1958,2,0,NCDS,17,4,0.0
17-23 March 1958,external,7.0,1975,1958,2,0,NCDS,17,4,0.45650189122212076
17-23 March 1958,other,1.0,1975,1958,2,0,NCDS,17,4,0.06521455588887438
17-23 March 1958,respiratory,1.0,1975,1958,2,0,NCDS,17,4,0.06521455588887438
17-23 March 1959,cancer,2.0,1975,1959,2,0,NCDS,16,4,0.13042911177774877
17-23 March 1959,cardiovascular,0.0,1975,1959,2,0,NCDS,16,4,0.0
17-23 March 1959,external,4.0,1975,1959,2,0,NCDS,16,4,0.26085822355549754
17-23 March 1959,other,4.0,1975,1959,2,0,NCDS,16,4,0.26085822355549754
17-23 March 1959,respiratory,1.0,1975,1959,2,0,NCDS,16,4,0.06521455588887438
17-23 March 1960,cancer,2.0,1975,1960,2,0,NCDS,15,4,0.13042911177774877
17-23 March 1960,cardiovascular,0.0,1975,1960,2,0,NCDS,15,4,0.0
17-23 March 1960,external,0.0,1975,1960,2,0,NCDS,15,4,0.0
17-23 March 1960,other,6.0,1975,1960,2,0,NCDS,15,4,0.3912873353332464
17-23 March 1960,respiratory,0.0,1975,1960,2,0,NCDS,15,4,0.0
19-25 April 1968,cancer,0.0,1975,1968,3,0,BCS70,7,3,0.0
19-25 April 1968,cardiovascular,0.0,1975,1968,3,0,BCS70,7,3,0.0
19-25 April 1968,external,1.0,1975,1968,3,0,BCS70,7,3,0.06521455588887438
19-25 April 1968,other,2.0,1975,1968,3,0,BCS70,7,3,0.13042911177774877
19-25 April 1968,respiratory,0.0,1975,1968,3,0,BCS70,7,3,0.0
19-25 April 1969,cancer,0.0,1975,1969,3,0,BCS70,6,3,0.0
19-25 April 1969,cardiovascular,0.0,1975,1969,3,0,BCS70,6,3,0.0
19-25 April 1969,external,1.0,1975,1969,3,0,BCS70,6,3,0.06521455588887438
19-25 April 1969,other,2.0,1975,1969,3,0,BCS70,6,3,0.13042911177774877
19-25 April 1969,respiratory,0.0,1975,1969,3,0,BCS70,6,3,0.0
19-25 April 1970,cancer,1.0,1975,1970,3,0,BCS70,5,3,0.06521455588887438
19-25 April 1970,cardiovascular,0.0,1975,1970,3,0,BCS70,5,3,0.0
19-25 April 1970,external,2.0,1975,1970,3,0,BCS70,5,3,0.13042911177774877
19-25 April 1970,other,1.0,1975,1970,3,0,BCS70,5,3,0.06521455588887438
19-25 April 1970,respiratory,0.0,1975,1970,3,0,BCS70,5,3,0.0
19-25 April 1971,cancer,1.0,1975,1971,3,0,BCS70,4,3,0.06521455588887438
19-25 April 1971,cardiovascular,0.0,1975,1971,3,0,BCS70,4,3,0.0
19-25 April 1971,external,3.0,1975,1971,3,0,BCS70,4,3,0.1956436676666232
19-25 April 1971,other,5.0,1975,1971,3,0,BCS70,4,3,0.326072779444372
19-25 April 1971,respiratory,0.0,1975,1971,3,0,BCS70,4,3,0.0
19-25 April 1972,cancer,2.0,1975,1972,3,0,BCS70,3,3,0.13042911177774877
19-25 April 1972,cardiovascular,0.0,1975,1972,3,0,BCS70,3,3,0.0
19-25 April 1972,external,3.0,1975,1972,3,0,BCS70,3,3,0.1956436676666232
19-25 April 1972,other,4.0,1975,1972,3,0,BCS70,3,3,0.26085822355549754
19-25 April 1972,respiratory,0.0,1975,1972,3,0,BCS70,3,3,0.0
22-28 March 1968,cancer,0.0,1975,1968,3,0,BCS70,7,4,0.0
22-28 March 1968,cardiovascular,0.0,1975,1968,3,0,BCS70,7,4,0.0
22-28 March 1968,external,2.0,1975,1968,3,0,BCS70,7,4,0.13042911177774877
22-28 March 1968,other,0.0,1975,1968,3,0,BCS70,7,4,0.0
22-28 March 1968,respiratory,2.0,1975,1968,3,0,BCS70,7,4,0.13042911177774877
22-28 March 1969,cancer,0.0,1975,1969,3,0,BCS70,6,4,0.0
22-28 March 1969,cardiovascular,0.0,1975,1969,3,0,BCS70,6,4,0.0
22-28 March 1969,external,1.0,1975,1969,3,0,BCS70,6,4,0.06521455588887438
22-28 March 1969,other,0.0,1975,1969,3,0,BCS70,6,4,0.0
22-28 March 1969,respiratory,0.0,1975,1969,3,0,BCS70,6,4,0.0
22-28 March 1970,cancer,3.0,1975,1970,3,0,BCS70,5,4,0.1956436676666232
22-28 March 1970,cardiovascular,0.0,1975,1970,3,0,BCS70,5,4,0.0
22-28 March 1970,external,1.0,1975,1970,3,0,BCS70,5,4,0.06521455588887438
22-28 March 1970,other,5.0,1975,1970,3,0,BCS70,5,4,0.326072779444372
22-28 March 1970,respiratory,0.0,1975,1970,3,0,BCS70,5,4,0.0
22-28 March 1971,cancer,4.0,1975,1971,3,0,BCS70,4,4,0.26085822355549754
22-28 March 1971,cardiovascular,1.0,1975,1971,3,0,BCS70,4,4,0.06521455588887438
22-28 March 1971,external,4.0,1975,1971,3,0,BCS70,4,4,0.26085822355549754
22-28 March 1971,other,4.0,1975,1971,3,0,BCS70,4,4,0.26085822355549754
22-28 March 1971,respiratory,2.0,1975,1971,3,0,BCS70,4,4,0.13042911177774877
22-28 March 1972,cancer,1.0,1975,1972,3,0,BCS70,3,4,0.06521455588887438
22-28 March 1972,cardiovascular,0.0,1975,1972,3,0,BCS70,3,4,0.0
22-28 March 1972,external,4.0,1975,1972,3,0,BCS70,3,4,0.26085822355549754
22-28 March 1972,other,4.0,1975,1972,3,0,BCS70,3,4,0.26085822355549754
22-28 March 1972,respiratory,1.0,1975,1972,3,0,BCS70,3,4,0.06521455588887438
24-1 Feb/March 1944,cancer,4.0,1975,1944,1,0,NSHD,31,5,0.26085822355549754
24-1 Feb/March 1944,cardiovascular,4.0,1975,1944,1,0,NSHD,31,5,0.26085822355549754
24-1 Feb/March 1944,external,2.0,1975,1944,1,0,NSHD,31,5,0.13042911177774877
24-1 Feb/March 1944,other,1.0,1975,1944,1,0,NSHD,31,5,0.06521455588887438
24-1 Feb/March 1944,respiratory,0.0,1975,1944,1,0,NSHD,31,5,0.0
24-1 Feb/March 1948,cancer,2.0,1975,1948,1,0,NSHD,27,5,0.13042911177774877
24-1 Feb/March 1948,cardiovascular,1.0,1975,1948,1,0,NSHD,27,5,0.06521455588887438
24-1 Feb/March 1948,external,1.0,1975,1948,1,0,NSHD,27,5,0.06521455588887438
24-1 Feb/March 1948,other,2.0,1975,1948,1,0,NSHD,27,5,0.13042911177774877
24-1 Feb/March 1948,respiratory,1.0,1975,1948,1,0,NSHD,27,5,0.06521455588887438
24-1 Feb/March 1956,cancer,2.0,1975,1956,2,0,NCDS,19,5,0.13042911177774877
24-1 Feb/March 1956,cardiovascular,0.0,1975,1956,2,0,NCDS,19,5,0.0
24-1 Feb/March 1956,external,5.0,1975,1956,2,0,NCDS,19,5,0.326072779444372
24-1 Feb/March 1956,other,1.0,1975,1956,2,0,NCDS,19,5,0.06521455588887438
24-1 Feb/March 1956,respiratory,0.0,1975,1956,2,0,NCDS,19,5,0.0
24-1 Feb/March 1960,cancer,1.0,1975,1960,2,0,NCDS,15,5,0.06521455588887438
24-1 Feb/March 1960,cardiovascular,0.0,1975,1960,2,0,NCDS,15,5,0.0
24-1 Feb/March 1960,external,1.0,1975,1960,2,0,NCDS,15,5,0.06521455588887438
24-1 Feb/March 1960,other,0.0,1975,1960,2,0,NCDS,15,5,0.0
24-1 Feb/March 1960,respiratory,1.0,1975,1960,2,0,NCDS,15,5,0.06521455588887438
24-2 Feb/March 1945,cancer,0.0,1975,1945,1,0,NSHD,30,5,0.0
24-2 Feb/March 1945,cardiovascular,3.0,1975,1945,1,0,NSHD,30,5,0.1956436676666232
24-2 Feb/March 1945,external,2.0,1975,1945,1,0,NSHD,30,5,0.13042911177774877
24-2 Feb/March 1945,other,1.0,1975,1945,1,0,NSHD,30,5,0.06521455588887438
24-2 Feb/March 1945,respiratory,0.0,1975,1945,1,0,NSHD,30,5,0.0
24-2 Feb/March 1946,cancer,3.0,1975,1946,1,0,NSHD,29,5,0.1956436676666232
24-2 Feb/March 1946,cardiovascular,0.0,1975,1946,1,0,NSHD,29,5,0.0
24-2 Feb/March 1946,external,2.0,1975,1946,1,0,NSHD,29,5,0.13042911177774877
24-2 Feb/March 1946,other,1.0,1975,1946,1,0,NSHD,29,5,0.06521455588887438
24-2 Feb/March 1946,respiratory,0.0,1975,1946,1,0,NSHD,29,5,0.0
24-2 Feb/March 1947,cancer,4.0,1975,1947,1,0,NSHD,28,5,0.26085822355549754
24-2 Feb/March 1947,cardiovascular,2.0,1975,1947,1,0,NSHD,28,5,0.13042911177774877
24-2 Feb/March 1947,external,8.0,1975,1947,1,0,NSHD,28,5,0.5217164471109951
24-2 Feb/March 1947,other,1.0,1975,1947,1,0,NSHD,28,5,0.06521455588887438
24-2 Feb/March 1947,respiratory,0.0,1975,1947,1,0,NSHD,28,5,0.0
24-2 Feb/March 1957,cancer,0.0,1975,1957,2,0,NCDS,18,5,0.0
24-2 Feb/March 1957,cardiovascular,1.0,1975,1957,2,0,NCDS,18,5,0.06521455588887438
24-2 Feb/March 1957,external,9.0,1975,1957,2,0,NCDS,18,5,0.5869310029998697
24-2 Feb/March 1957,other,2.0,1975,1957,2,0,NCDS,18,5,0.13042911177774877
24-2 Feb/March 1957,respiratory,0.0,1975,1957,2,0,NCDS,18,5,0.0
24-2 Feb/March 1958,cancer,0.0,1975,1958,2,0,NCDS,17,5,0.0
24-2 Feb/March 1958,cardiovascular,0.0,1975,1958,2,0,NCDS,17,5,0.0
24-2 Feb/March 1958,external,7.0,1975,1958,2,0,NCDS,17,5,0.45650189122212076
24-2 Feb/March 1958,other,0.0,1975,1958,2,0,NCDS,17,5,0.0
24-2 Feb/March 1958,respiratory,0.0,1975,1958,2,0,NCDS,17,5,0.0
24-2 Feb/March 1959,cancer,2.0,1975,1959,2,0,NCDS,16,5,0.13042911177774877
24-2 Feb/March 1959,cardiovascular,0.0,1975,1959,2,0,NCDS,16,5,0.0
24-2 Feb/March 1959,external,5.0,1975,1959,2,0,NCDS,16,5,0.326072779444372
24-2 Feb/March 1959,other,1.0,1975,1959,2,0,NCDS,16,5,0.06521455588887438
24-2 Feb/March 1959,respiratory,0.0,1975,1959,2,0,NCDS,16,5,0.0
24-30 March 1944,cancer,2.0,1975,1944,1,0,NSHD,31,6,0.13042911177774877
24-30 March 1944,cardiovascular,1.0,1975,1944,1,0,NSHD,31,6,0.06521455588887438
24-30 March 1944,external,4.0,1975,1944,1,0,NSHD,31,6,0.26085822355549754
24-30 March 1944,other,3.0,1975,1944,1,0,NSHD,31,6,0.1956436676666232
24-30 March 1944,respiratory,1.0,1975,1944,1,0,NSHD,31,6,0.06521455588887438
24-30 March 1945,cancer,2.0,1975,1945,1,0,NSHD,30,6,0.13042911177774877
24-30 March 1945,cardiovascular,3.0,1975,1945,1,0,NSHD,30,6,0.1956436676666232
24-30 March 1945,external,5.0,1975,1945,1,0,NSHD,30,6,0.326072779444372
24-30 March 1945,other,0.0,1975,1945,1,0,NSHD,30,6,0.0
24-30 March 1945,respiratory,0.0,1975,1945,1,0,NSHD,30,6,0.0
24-30 March 1946,cancer,4.0,1975,1946,1,0,NSHD,29,6,0.26085822355549754
24-30 March 1946,cardiovascular,3.0,1975,1946,1,0,NSHD,29,6,0.1956436676666232
24-30 March 1946,external,1.0,1975,1946,1,0,NSHD,29,6,0.06521455588887438
24-30 March 1946,other,2.0,1975,1946,1,0,NSHD,29,6,0.13042911177774877
24-30 March 1946,respiratory,2.0,1975,1946,1,0,NSHD,29,6,0.13042911177774877
24-30 March 1947,cancer,2.0,1975,1947,1,0,NSHD,28,6,0.13042911177774877
24-30 March 1947,cardiovascular,3.0,1975,1947,1,0,NSHD,28,6,0.1956436676666232
24-30 March 1947,external,6.0,1975,1947,1,0,NSHD,28,6,0.3912873353332464
24-30 March 1947,other,6.0,1975,1947,1,0,NSHD,28,6,0.3912873353332464
24-30 March 1947,respiratory,1.0,1975,1947,1,0,NSHD,28,6,0.06521455588887438
24-30 March 1948,cancer,0.0,1975,1948,1,0,NSHD,27,6,0.0
24-30 March 1948,cardiovascular,1.0,1975,1948,1,0,NSHD,27,6,0.06521455588887438
24-30 March 1948,external,5.0,1975,1948,1,0,NSHD,27,6,0.326072779444372
24-30 March 1948,other,2.0,1975,1948,1,0,NSHD,27,6,0.13042911177774877
24-30 March 1948,respiratory,0.0,1975,1948,1,0,NSHD,27,6,0.0
24-30 March 1956,cancer,0.0,1975,1956,2,0,NCDS,19,6,0.0
24-30 March 1956,cardiovascular,1.0,1975,1956,2,0,NCDS,19,6,0.06521455588887438
24-30 March 1956,external,9.0,1975,1956,2,0,NCDS,19,6,0.5869310029998697
24-30 March 1956,other,1.0,1975,1956,2,0,NCDS,19,6,0.06521455588887438
24-30 March 1956,respiratory,2.0,1975,1956,2,0,NCDS,19,6,0.13042911177774877
24-30 March 1957,cancer,0.0,1975,1957,2,0,NCDS,18,6,0.0
24-30 March 1957,cardiovascular,0.0,1975,1957,2,0,NCDS,18,6,0.0
24-30 March 1957,external,11.0,1975,1957,2,0,NCDS,18,6,0.7173601147776184
24-30 March 1957,other,1.0,1975,1957,2,0,NCDS,18,6,0.06521455588887438
24-30 March 1957,respiratory,1.0,1975,1957,2,0,NCDS,18,6,0.06521455588887438
24-30 March 1958,cancer,2.0,1975,1958,2,0,NCDS,17,6,0.13042911177774877
24-30 March 1958,cardiovascular,0.0,1975,1958,2,0,NCDS,17,6,0.0
24-30 March 1958,external,6.0,1975,1958,2,0,NCDS,17,6,0.3912873353332464
24-30 March 1958,other,1.0,1975,1958,2,0,NCDS,17,6,0.06521455588887438
24-30 March 1958,respiratory,1.0,1975,1958,2,0,NCDS,17,6,0.06521455588887438
24-30 March 1959,cancer,1.0,1975,1959,2,0,NCDS,16,6,0.06521455588887438
24-30 March 1959,cardiovascular,1.0,1975,1959,2,0,NCDS,16,6,0.06521455588887438
24-30 March 1959,external,3.0,1975,1959,2,0,NCDS,16,6,0.1956436676666232
24-30 March 1959,other,0.0,1975,1959,2,0,NCDS,16,6,0.0
24-30 March 1959,respiratory,0.0,1975,1959,2,0,NCDS,16,6,0.0
24-30 March 1960,cancer,2.0,1975,1960,2,0,NCDS,15,6,0.13042911177774877
24-30 March 1960,cardiovascular,0.0,1975,1960,2,0,NCDS,15,6,0.0
24-30 March 1960,external,1.0,1975,1960,2,0,NCDS,15,6,0.06521455588887438
24-30 March 1960,other,0.0,1975,1960,2,0,NCDS,15,6,0.0
24-30 March 1960,respiratory,0.0,1975,1960,2,0,NCDS,15,6,0.0
26-2 April/May 1968,cancer,1.0,1975,1968,3,0,BCS70,7,5,0.06521455588887438
26-2 April/May 1968,cardiovascular,1.0,1975,1968,3,0,BCS70,7,5,0.06521455588887438
26-2 April/May 1968,external,5.0,1975,1968,3,0,BCS70,7,5,0.326072779444372
26-2 April/May 1968,other,1.0,1975,1968,3,0,BCS70,7,5,0.06521455588887438
26-2 April/May 1968,respiratory,0.0,1975,1968,3,0,BCS70,7,5,0.0
26-2 April/May 1969,cancer,1.0,1975,1969,3,0,BCS70,6,5,0.06521455588887438
26-2 April/May 1969,cardiovascular,0.0,1975,1969,3,0,BCS70,6,5,0.0
26-2 April/May 1969,external,0.0,1975,1969,3,0,BCS70,6,5,0.0
26-2 April/May 1969,other,1.0,1975,1969,3,0,BCS70,6,5,0.06521455588887438
26-2 April/May 1969,respiratory,1.0,1975,1969,3,0,BCS70,6,5,0.06521455588887438
26-2 April/May 1970,cancer,0.0,1975,1970,3,0,BCS70,5,5,0.0
26-2 April/May 1970,cardiovascular,0.0,1975,1970,3,0,BCS70,5,5,0.0
26-2 April/May 1970,external,1.0,1975,1970,3,0,BCS70,5,5,0.06521455588887438
26-2 April/May 1970,other,5.0,1975,1970,3,0,BCS70,5,5,0.326072779444372
26-2 April/May 1970,respiratory,1.0,1975,1970,3,0,BCS70,5,5,0.06521455588887438
26-2 April/May 1971,cancer,0.0,1975,1971,3,0,BCS70,4,5,0.0
26-2 April/May 1971,cardiovascular,0.0,1975,1971,3,0,BCS70,4,5,0.0
26-2 April/May 1971,external,1.0,1975,1971,3,0,BCS70,4,5,0.06521455588887438
26-2 April/May 1971,other,2.0,1975,1971,3,0,BCS70,4,5,0.13042911177774877
26-2 April/May 1971,respiratory,1.0,1975,1971,3,0,BCS70,4,5,0.06521455588887438
26-2 April/May 1972,cancer,2.0,1975,1972,3,0,BCS70,3,5,0.13042911177774877
26-2 April/May 1972,cardiovascular,0.0,1975,1972,3,0,BCS70,3,5,0.0
26-2 April/May 1972,external,3.0,1975,1972,3,0,BCS70,3,5,0.1956436676666232
26-2 April/May 1972,other,3.0,1975,1972,3,0,BCS70,3,5,0.1956436676666232
26-2 April/May 1972,respiratory,0.0,1975,1972,3,0,BCS70,3,5,0.0
29-4 March/April 1968,cancer,2.0,1975,1968,3,0,BCS70,7,6,0.13042911177774877
29-4 March/April 1968,cardiovascular,0.0,1975,1968,3,0,BCS70,7,6,0.0
29-4 March/April 1968,external,3.0,1975,1968,3,0,BCS70,7,6,0.1956436676666232
29-4 March/April 1968,other,1.0,1975,1968,3,0,BCS70,7,6,0.06521455588887438
29-4 March/April 1968,respiratory,0.0,1975,1968,3,0,BCS70,7,6,0.0
29-4 March/April 1969,cancer,1.0,1975,1969,3,0,BCS70,6,6,0.06521455588887438
29-4 March/April 1969,cardiovascular,0.0,1975,1969,3,0,BCS70,6,6,0.0
29-4 March/April 1969,external,2.0,1975,1969,3,0,BCS70,6,6,0.13042911177774877
29-4 March/April 1969,other,6.0,1975,1969,3,0,BCS70,6,6,0.3912873353332464
29-4 March/April 1969,respiratory,0.0,1975,1969,3,0,BCS70,6,6,0.0
29-4 March/April 1970,cancer,0.0,1975,1970,3,0,BCS70,5,6,0.0
29-4 March/April 1970,cardiovascular,0.0,1975,1970,3,0,BCS70,5,6,0.0
29-4 March/April 1970,external,4.0,1975,1970,3,0,BCS70,5,6,0.26085822355549754
29-4 March/April 1970,other,0.0,1975,1970,3,0,BCS70,5,6,0.0
29-4 March/April 1970,respiratory,1.0,1975,1970,3,0,BCS70,5,6,0.06521455588887438
29-4 March/April 1971,cancer,0.0,1975,1971,3,0,BCS70,4,6,0.0
29-4 March/April 1971,cardiovascular,0.0,1975,1971,3,0,BCS70,4,6,0.0
29-4 March/April 1971,external,3.0,1975,1971,3,0,BCS70,4,6,0.1956436676666232
29-4 March/April 1971,other,3.0,1975,1971,3,0,BCS70,4,6,0.1956436676666232
29-4 March/April 1971,respiratory,1.0,1975,1971,3,0,BCS70,4,6,0.06521455588887438
29-4 March/April 1972,cancer,1.0,1975,1972,3,0,BCS70,3,6,0.06521455588887438
29-4 March/April 1972,cardiovascular,0.0,1975,1972,3,0,BCS70,3,6,0.0
29-4 March/April 1972,external,0.0,1975,1972,3,0,BCS70,3,6,0.0
29-4 March/April 1972,other,3.0,1975,1972,3,0,BCS70,3,6,0.1956436676666232
29-4 March/April 1972,respiratory,0.0,1975,1972,3,0,BCS70,3,6,0.0
3-9 February 1944,cancer,4.0,1975,1944,1,0,NSHD,31,7,0.26085822355549754
3-9 February 1944,cardiovascular,3.0,1975,1944,1,0,NSHD,31,7,0.1956436676666232
3-9 February 1944,external,2.0,1975,1944,1,0,NSHD,31,7,0.13042911177774877
3-9 February 1944,other,3.0,1975,1944,1,0,NSHD,31,7,0.1956436676666232
3-9 February 1944,respiratory,1.0,1975,1944,1,0,NSHD,31,7,0.06521455588887438
3-9 February 1945,cancer,0.0,1975,1945,1,0,NSHD,30,7,0.0
3-9 February 1945,cardiovascular,0.0,1975,1945,1,0,NSHD,30,7,0.0
3-9 February 1945,external,4.0,1975,1945,1,0,NSHD,30,7,0.26085822355549754
3-9 February 1945,other,2.0,1975,1945,1,0,NSHD,30,7,0.13042911177774877
3-9 February 1945,respiratory,1.0,1975,1945,1,0,NSHD,30,7,0.06521455588887438
3-9 February 1946,cancer,2.0,1975,1946,1,0,NSHD,29,7,0.13042911177774877
3-9 February 1946,cardiovascular,3.0,1975,1946,1,0,NSHD,29,7,0.1956436676666232
3-9 February 1946,external,1.0,1975,1946,1,0,NSHD,29,7,0.06521455588887438
3-9 February 1946,other,3.0,1975,1946,1,0,NSHD,29,7,0.1956436676666232
3-9 February 1946,respiratory,0.0,1975,1946,1,0,NSHD,29,7,0.0
3-9 February 1947,cancer,4.0,1975,1947,1,0,NSHD,28,7,0.26085822355549754
3-9 February 1947,cardiovascular,3.0,1975,1947,1,0,NSHD,28,7,0.1956436676666232
3-9 February 1947,external,7.0,1975,1947,1,0,NSHD,28,7,0.45650189122212076
3-9 February 1947,other,2.0,1975,1947,1,0,NSHD,28,7,0.13042911177774877
3-9 February 1947,respiratory,2.0,1975,1947,1,0,NSHD,28,7,0.13042911177774877
3-9 February 1948,cancer,1.0,1975,1948,1,0,NSHD,27,7,0.06521455588887438
3-9 February 1948,cardiovascular,2.0,1975,1948,1,0,NSHD,27,7,0.13042911177774877
3-9 February 1948,external,7.0,1975,1948,1,0,NSHD,27,7,0.45650189122212076
3-9 February 1948,other,2.0,1975,1948,1,0,NSHD,27,7,0.13042911177774877
3-9 February 1948,respiratory,0.0,1975,1948,1,0,NSHD,27,7,0.0
3-9 February 1956,cancer,2.0,1975,1956,2,0,NCDS,19,7,0.13042911177774877
3-9 February 1956,cardiovascular,0.0,1975,1956,2,0,NCDS,19,7,0.0
