group,study,birth_week,birth_year,death_year,cohort,week_in_year,deaths_total,age,rate
1,NSHD,3-9 March 1944,1944,1998,0,8,64,54,4.193971166448231
1,NSHD,3-9 March 1944,1944,1999,0,8,85,55,5.5701179554390565
1,NSHD,3-9 March 1944,1944,2000,0,8,74,56,4.849279161205766
1,NSHD,3-9 March 1944,1944,2001,0,8,76,57,4.980340760157274
1,NSHD,3-9 March 1944,1944,2002,0,8,88,58,5.7667103538663165
1,NSHD,3-9 March 1944,1944,2003,0,8,87,59,5.7011795543905635
1,NSHD,3-9 March 1944,1944,2004,0,8,97,60,6.3564875491481
1,NSHD,3-9 March 1944,1944,2005,0,8,92,61,6.028833551769331
1,NSHD,3-9 March 1944,1944,2006,0,8,110,62,7.208387942332897
1,NSHD,3-9 March 1944,1944,2007,0,8,97,63,6.3564875491481
1,NSHD,3-9 March 1944,1944,2008,0,8,125,64,8.191349934469201
1,NSHD,3-9 March 1944,1944,2009,0,8,105,65,6.8807339449541285
1,NSHD,3-9 March 1944,1944,2010,0,8,144,66,9.43643512450852
1,NSHD,3-9 March 1944,1944,2011,0,8,148,67,9.698558322411532
1,NSHD,3-9 March 1944,1944,2012,0,8,143,68,9.370904325032766
1,NSHD,3-9 March 1944,1944,2013,0,8,149,69,9.764089121887286
1,NSHD,3-9 March 1945,1945,1970,0,8,3,25,0.1965923984272608
1,NSHD,3-9 March 1945,1945,1971,0,8,10,26,0.6553079947575361
1,NSHD,3-9 March 1945,1945,1972,0,8,9,27,0.5897771952817825
1,NSHD,3-9 March 1945,1945,1973,0,8,18,28,1.179554390563565
1,NSHD,3-9 March 1945,1945,1974,0,8,6,29,0.3931847968545216
1,NSHD,3-9 March 1945,1945,1975,0,8,9,30,0.5897771952817825
1,NSHD,3-9 March 1945,1945,1976,0,8,8,31,0.5242463958060288
1,NSHD,3-9 March 1945,1945,1977,0,8,12,32,0.7863695937090432
1,NSHD,3-9 March 1945,1945,1978,0,8,8,33,0.5242463958060288
1,NSHD,3-9 March 1945,1945,1979,0,8,16,34,1.0484927916120577
1,NSHD,3-9 March 1945,1945,1980,0,8,12,35,0.7863695937090432
1,NSHD,3-9 March 1945,1945,1981,0,8,13,36,0.8519003931847968
1,NSHD,3-9 March 1945,1945,1982,0,8,17,37,1.1140235910878113
1,NSHD,3-9 March 1945,1945,1983,0,8,11,38,0.7208387942332896
1,NSHD,3-9 March 1945,1945,1984,0,8,15,39,0.982961992136304
1,NSHD,3-9 March 1945,1945,1985,0,8,19,40,1.2450851900393185
1,NSHD,3-9 March 1945,1945,1986,0,8,17,41,1.1140235910878113
1,NSHD,3-9 March 1945,1945,1987,0,8,19,42,1.2450851900393185
1,NSHD,3-9 March 1945,1945,1988,0,8,23,43,1.5072083879423328
1,NSHD,3-9 March 1945,1945,1989,0,8,29,44,1.9003931847968545
1,NSHD,3-9 March 1945,1945,1990,0,8,29,45,1.9003931847968545
1,NSHD,3-9 March 1945,1945,1991,0,8,17,46,1.1140235910878113
1,NSHD,3-9 March 1945,1945,1992,0,8,30,47,1.965923984272608
1,NSHD,3-9 March 1945,1945,1993,0,8,30,48,1.965923984272608
1,NSHD,3-9 March 1945,1945,1994,0,8,27,49,1.7693315858453473
1,NSHD,3-9 March 1945,1945,1995,0,8,38,50,2.490170380078637
1,NSHD,3-9 March 1945,1945,1996,0,8,49,51,3.211009174311927
1,NSHD,3-9 March 1945,1945,1997,0,8,55,52,3.6041939711664486
1,NSHD,3-9 March 1945,1945,1998,0,8,58,53,3.800786369593709
1,NSHD,3-9 March 1945,1945,1999,0,8,45,54,2.948885976408912
1,NSHD,3-9 March 1945,1945,2000,0,8,53,55,3.473132372214941
1,NSHD,3-9 March 1945,1945,2001,0,8,66,56,4.325032765399738
1,NSHD,3-9 March 1945,1945,2002,0,8,66,57,4.325032765399738
1,NSHD,3-9 March 1945,1945,2003,0,8,73,58,4.783748361730013
1,NSHD,3-9 March 1945,1945,2004,0,8,67,59,4.3905635648754915
1,NSHD,3-9 March 1945,1945,2005,0,8,79,60,5.176933158584535
1,NSHD,3-9 March 1945,1945,2006,0,8,101,61,6.618610747051114
1,NSHD,3-9 March 1945,1945,2007,0,8,88,62,5.7667103538663165
1,NSHD,3-9 March 1945,1945,2008,0,8,95,63,6.225425950196592
1,NSHD,3-9 March 1945,1945,2009,0,8,91,64,5.963302752293578
1,NSHD,3-9 March 1945,1945,2010,0,8,104,65,6.815203145478375
1,NSHD,3-9 March 1945,1945,2011,0,8,104,66,6.815203145478375
1,NSHD,3-9 March 1945,1945,2012,0,8,127,67,8.322411533420707
1,NSHD,3-9 March 1945,1945,2013,0,8,122,68,7.99475753604194
1,NSHD,3-9 March 1946,1946,1970,1,8,5,24,0.32765399737876805
1,NSHD,3-9 March 1946,1946,1971,1,8,12,25,0.7863695937090432
1,NSHD,3-9 March 1946,1946,1972,1,8,12,26,0.7863695937090432
1,NSHD,3-9 March 1946,1946,1973,1,8,10,27,0.6553079947575361
1,NSHD,3-9 March 1946,1946,1974,1,8,9,28,0.5897771952817825
1,NSHD,3-9 March 1946,1946,1975,1,8,11,29,0.7208387942332896
1,NSHD,3-9 March 1946,1946,1976,1,8,8,30,0.5242463958060288
1,NSHD,3-9 March 1946,1946,1977,1,8,3,31,0.1965923984272608
1,NSHD,3-9 March 1946,1946,1978,1,8,12,32,0.7863695937090432
1,NSHD,3-9 March 1946,1946,1979,1,8,9,33,0.5897771952817825
1,NSHD,3-9 March 1946,1946,1980,1,8,15,34,0.982961992136304
1,NSHD,3-9 March 1946,1946,1981,1,8,16,35,1.0484927916120577
1,NSHD,3-9 March 1946,1946,1982,1,8,18,36,1.179554390563565
1,NSHD,3-9 March 1946,1946,1983,1,8,13,37,0.8519003931847968
1,NSHD,3-9 March 1946,1946,1984,1,8,12,38,0.7863695937090432
1,NSHD,3-9 March 1946,1946,1985,1,8,15,39,0.982961992136304
1,NSHD,3-9 March 1946,1946,1986,1,8,14,40,0.9174311926605505
1,NSHD,3-9 March 1946,1946,1987,1,8,21,41,1.3761467889908259
1,NSHD,3-9 March 1946,1946,1988,1,8,23,42,1.5072083879423328
1,NSHD,3-9 March 1946,1946,1989,1,8,17,43,1.1140235910878113
1,NSHD,3-9 March 1946,1946,1990,1,8,27,44,1.7693315858453473
1,NSHD,3-9 March 1946,1946,1991,1,8,28,45,1.834862385321101
1,NSHD,3-9 March 1946,1946,1992,1,8,32,46,2.0969855832241153
1,NSHD,3-9 March 1946,1946,1993,1,8,35,47,2.293577981651376
1,NSHD,3-9 March 1946,1946,1994,1,8,36,48,2.35910878112713
1,NSHD,3-9 March 1946,1946,1995,1,8,38,49,2.490170380078637
1,NSHD,3-9 March 1946,1946,1996,1,8,49,50,3.211009174311927
1,NSHD,3-9 March 1946,1946,1997,1,8,57,51,3.735255570117955
1,NSHD,3-9 March 1946,1946,1998,1,8,48,52,3.145478374836173
1,NSHD,3-9 March 1946,1946,1999,1,8,59,53,3.8663171690694624
1,NSHD,3-9 March 1946,1946,2000,1,8,58,54,3.800786369593709
1,NSHD,3-9 March 1946,1946,2001,1,8,68,55,4.456094364351245
1,NSHD,3-9 March 1946,1946,2002,1,8,70,56,4.587155963302752
1,NSHD,3-9 March 1946,1946,2003,1,8,59,57,3.8663171690694624
1,NSHD,3-9 March 1946,1946,2004,1,8,77,58,5.045871559633028
1,NSHD,3-9 March 1946,1946,2005,1,8,93,59,6.094364351245085
1,NSHD,3-9 March 1946,1946,2006,1,8,91,60,5.963302752293578
1,NSHD,3-9 March 1946,1946,2007,1,8,110,61,7.208387942332897
1,NSHD,3-9 March 1946,1946,2008,1,8,91,62,5.963302752293578
1,NSHD,3-9 March 1946,1946,2009,1,8,102,63,6.684141546526868
1,NSHD,3-9 March 1946,1946,2010,1,8,125,64,8.191349934469201
1,NSHD,3-9 March 1946,1946,2011,1,8,139,65,9.10878112712975
1,NSHD,3-9 March 1946,1946,2012,1,8,121,66,7.929226736566186
1,NSHD,3-9 March 1946,1946,2013,1,8,109,67,7.142857142857142
1,NSHD,3-9 March 1947,1947,1970,0,8,20,23,1.3106159895150722
1,NSHD,3-9 March 1947,1947,1971,0,8,10,24,0.6553079947575361
1,NSHD,3-9 March 1947,1947,1972,0,8,8,25,0.5242463958060288
1,NSHD,3-9 March 1947,1947,1973,0,8,15,26,0.982961992136304
1,NSHD,3-9 March 1947,1947,1974,0,8,9,27,0.5897771952817825
1,NSHD,3-9 March 1947,1947,1975,0,8,17,28,1.1140235910878113
1,NSHD,3-9 March 1947,1947,1976,0,8,14,29,0.9174311926605505
1,NSHD,3-9 March 1947,1947,1977,0,8,15,30,0.982961992136304
1,NSHD,3-9 March 1947,1947,1978,0,8,12,31,0.7863695937090432
1,NSHD,3-9 March 1947,1947,1979,0,8,9,32,0.5897771952817825
1,NSHD,3-9 March 1947,1947,1980,0,8,17,33,1.1140235910878113
1,NSHD,3-9 March 1947,1947,1981,0,8,21,34,1.3761467889908259
1,NSHD,3-9 March 1947,1947,1982,0,8,21,35,1.3761467889908259
1,NSHD,3-9 March 1947,1947,1983,0,8,24,36,1.5727391874180865
1,NSHD,3-9 March 1947,1947,1984,0,8,14,37,0.9174311926605505
1,NSHD,3-9 March 1947,1947,1985,0,8,18,38,1.179554390563565
1,NSHD,3-9 March 1947,1947,1986,0,8,13,39,0.8519003931847968
1,NSHD,3-9 March 1947,1947,1987,0,8,12,40,0.7863695937090432
1,NSHD,3-9 March 1947,1947,1988,0,8,31,41,2.0314547837483614
1,NSHD,3-9 March 1947,1947,1989,0,8,21,42,1.3761467889908259
1,NSHD,3-9 March 1947,1947,1990,0,8,26,43,1.7038007863695936
1,NSHD,3-9 March 1947,1947,1991,0,8,40,44,2.6212319790301444
1,NSHD,3-9 March 1947,1947,1992,0,8,25,45,1.63826998689384
1,NSHD,3-9 March 1947,1947,1993,0,8,47,46,3.0799475753604195
1,NSHD,3-9 March 1947,1947,1994,0,8,37,47,2.424639580602883
1,NSHD,3-9 March 1947,1947,1995,0,8,42,48,2.7522935779816518
1,NSHD,3-9 March 1947,1947,1996,0,8,38,49,2.490170380078637
1,NSHD,3-9 March 1947,1947,1997,0,8,50,50,3.27653997378768
1,NSHD,3-9 March 1947,1947,1998,0,8,47,51,3.0799475753604195
1,NSHD,3-9 March 1947,1947,1999,0,8,64,52,4.193971166448231
1,NSHD,3-9 March 1947,1947,2000,0,8,60,53,3.931847968545216
1,NSHD,3-9 March 1947,1947,2001,0,8,66,54,4.325032765399738
1,NSHD,3-9 March 1947,1947,2002,0,8,75,55,4.91480996068152
1,NSHD,3-9 March 1947,1947,2003,0,8,73,56,4.783748361730013
1,NSHD,3-9 March 1947,1947,2004,0,8,88,57,5.7667103538663165
1,NSHD,3-9 March 1947,1947,2005,0,8,85,58,5.5701179554390565
1,NSHD,3-9 March 1947,1947,2006,0,8,81,59,5.307994757536042
1,NSHD,3-9 March 1947,1947,2007,0,8,87,60,5.7011795543905635
1,NSHD,3-9 March 1947,1947,2008,0,8,96,61,6.290956749672346
1,NSHD,3-9 March 1947,1947,2009,0,8,120,62,7.863695937090432
1,NSHD,3-9 March 1947,1947,2010,0,8,143,63,9.370904325032766
1,NSHD,3-9 March 1947,1947,2011,0,8,154,64,10.091743119266056
1,NSHD,3-9 March 1947,1947,2012,0,8,150,65,9.82961992136304
1,NSHD,3-9 March 1947,1947,2013,0,8,149,66,9.764089121887286
1,NSHD,3-9 March 1948,1948,1970,0,8,15,22,0.982961992136304
1,NSHD,3-9 March 1948,1948,1971,0,8,11,23,0.7208387942332896
1,NSHD,3-9 March 1948,1948,1972,0,8,16,24,1.0484927916120577
1,NSHD,3-9 March 1948,1948,1973,0,8,11,25,0.7208387942332896
1,NSHD,3-9 March 1948,1948,1974,0,8,7,26,0.45871559633027525
1,NSHD,3-9 March 1948,1948,1975,0,8,5,27,0.32765399737876805
1,NSHD,3-9 March 1948,1948,1976,0,8,9,28,0.5897771952817825
1,NSHD,3-9 March 1948,1948,1977,0,8,12,29,0.7863695937090432
1,NSHD,3-9 March 1948,1948,1978,0,8,14,30,0.9174311926605505
1,NSHD,3-9 March 1948,1948,1979,0,8,12,31,0.7863695937090432
1,NSHD,3-9 March 1948,1948,1980,0,8,9,32,0.5897771952817825
1,NSHD,3-9 March 1948,1948,1981,0,8,11,33,0.7208387942332896
1,NSHD,3-9 March 1948,1948,1982,0,8,9,34,0.5897771952817825
1,NSHD,3-9 March 1948,1948,1983,0,8,17,35,1.1140235910878113
1,NSHD,3-9 March 1948,1948,1984,0,8,17,36,1.1140235910878113
1,NSHD,3-9 March 1948,1948,1985,0,8,17,37,1.1140235910878113
1,NSHD,3-9 March 1948,1948,1986,0,8,23,38,1.5072083879423328
1,NSHD,3-9 March 1948,1948,1987,0,8,18,39,1.179554390563565
1,NSHD,3-9 March 1948,1948,1988,0,8,17,40,1.1140235910878113
1,NSHD,3-9 March 1948,1948,1989,0,8,26,41,1.7038007863695936
1,NSHD,3-9 March 1948,1948,1990,0,8,27,42,1.7693315858453473
1,NSHD,3-9 March 1948,1948,1991,0,8,31,43,2.0314547837483614
1,NSHD,3-9 March 1948,1948,1992,0,8,17,44,1.1140235910878113
1,NSHD,3-9 March 1948,1948,1993,0,8,43,45,2.8178243774574048
1,NSHD,3-9 March 1948,1948,1994,0,8,32,46,2.0969855832241153
1,NSHD,3-9 March 1948,1948,1995,0,8,26,47,1.7038007863695936
1,NSHD,3-9 March 1948,1948,1996,0,8,35,48,2.293577981651376
1,NSHD,3-9 March 1948,1948,1997,0,8,35,49,2.293577981651376
1,NSHD,3-9 March 1948,1948,1998,0,8,46,50,3.0144167758846656
1,NSHD,3-9 March 1948,1948,1999,0,8,56,51,3.669724770642202
1,NSHD,3-9 March 1948,1948,2000,0,8,74,52,4.849279161205766
1,NSHD,3-9 March 1948,1948,2001,0,8,54,53,3.5386631716906947
1,NSHD,3-9 March 1948,1948,2002,0,8,60,54,3.931847968545216
1,NSHD,3-9 March 1948,1948,2003,0,8,79,55,5.176933158584535
1,NSHD,3-9 March 1948,1948,2004,0,8,75,56,4.91480996068152
1,NSHD,3-9 March 1948,1948,2005,0,8,81,57,5.307994757536042
1,NSHD,3-9 March 1948,1948,2006,0,8,83,58,5.439056356487549
1,NSHD,3-9 March 1948,1948,2007,0,8,98,59,6.422018348623854
1,NSHD,3-9 March 1948,1948,2008,0,8,98,60,6.422018348623854
1,NSHD,3-9 March 1948,1948,2009,0,8,107,61,7.011795543905635
1,NSHD,3-9 March 1948,1948,2010,0,8,94,62,6.159895150720839
1,NSHD,3-9 March 1948,1948,2011,0,8,126,63,8.256880733944955
1,NSHD,3-9 March 1948,1948,2012,0,8,101,64,6.618610747051114
1,NSHD,3-9 March 1948,1948,2013,0,8,126,65,8.256880733944955
1,NSHD,31-6 March/April 1944,1944,1970,0,9,15,26,0.982961992136304
1,NSHD,31-6 March/April 1944,1944,1971,0,9,15,27,0.982961992136304
1,NSHD,31-6 March/April 1944,1944,1972,0,9,7,28,0.45871559633027525
1,NSHD,31-6 March/April 1944,1944,1973,0,9,8,29,0.5242463958060288
1,NSHD,31-6 March/April 1944,1944,1974,0,9,15,30,0.982961992136304
1,NSHD,31-6 March/April 1944,1944,1975,0,9,7,31,0.45871559633027525
1,NSHD,31-6 March/April 1944,1944,1976,0,9,7,32,0.45871559633027525
1,NSHD,31-6 March/April 1944,1944,1977,0,9,8,33,0.5242463958060288
1,NSHD,31-6 March/April 1944,1944,1978,0,9,22,34,1.4416775884665791
1,NSHD,31-6 March/April 1944,1944,1979,0,9,17,35,1.1140235910878113
1,NSHD,31-6 March/April 1944,1944,1980,0,9,17,36,1.1140235910878113
1,NSHD,31-6 March/April 1944,1944,1981,0,9,14,37,0.9174311926605505
1,NSHD,31-6 March/April 1944,1944,1982,0,9,23,38,1.5072083879423328
1,NSHD,31-6 March/April 1944,1944,1983,0,9,20,39,1.3106159895150722
1,NSHD,31-6 March/April 1944,1944,1984,0,9,18,40,1.179554390563565
1,NSHD,31-6 March/April 1944,1944,1985,0,9,22,41,1.4416775884665791
1,NSHD,31-6 March/April 1944,1944,1986,0,9,26,42,1.7038007863695936
1,NSHD,31-6 March/April 1944,1944,1987,0,9,21,43,1.3761467889908259
1,NSHD,31-6 March/April 1944,1944,1988,0,9,30,44,1.965923984272608
1,NSHD,31-6 March/April 1944,1944,1989,0,9,41,45,2.686762778505898
1,NSHD,31-6 March/April 1944,1944,1990,0,9,27,46,1.7693315858453473
1,NSHD,31-6 March/April 1944,1944,1991,0,9,37,47,2.424639580602883
1,NSHD,31-6 March/April 1944,1944,1992,0,9,43,48,2.8178243774574048
1,NSHD,31-6 March/April 1944,1944,1993,0,9,54,49,3.5386631716906947
1,NSHD,31-6 March/April 1944,1944,1994,0,9,50,50,3.27653997378768
1,NSHD,31-6 March/April 1944,1944,1995,0,9,44,51,2.8833551769331582
1,NSHD,31-6 March/April 1944,1944,1996,0,9,52,52,3.4076015727391873
1,NSHD,31-6 March/April 1944,1944,1997,0,9,57,53,3.735255570117955
1,NSHD,31-6 March/April 1944,1944,1998,0,9,48,54,3.145478374836173
1,NSHD,31-6 March/April 1944,1944,1999,0,9,77,55,5.045871559633028
1,NSHD,31-6 March/April 1944,1944,2000,0,9,78,56,5.111402359108781
1,NSHD,31-6 March/April 1944,1944,2001,0,9,100,57,6.55307994757536
1,NSHD,31-6 March/April 1944,1944,2002,0,9,90,58,5.897771952817824
1,NSHD,31-6 March/April 1944,1944,2003,0,9,92,59,6.028833551769331
1,NSHD,31-6 March/April 1944,1944,2004,0,9,104,60,6.815203145478375
1,NSHD,31-6 March/April 1944,1944,2005,0,9,104,61,6.815203145478375
1,NSHD,31-6 March/April 1944,1944,2006,0,9,127,62,8.322411533420707
1,NSHD,31-6 March/April 1944,1944,2007,0,9,139,63,9.10878112712975
1,NSHD,31-6 March/April 1944,1944,2008,0,9,115,64,7.536041939711665
1,NSHD,31-6 March/April 1944,1944,2009,0,9,148,65,9.698558322411532
1,NSHD,31-6 March/April 1944,1944,2010,0,9,162,66,10.615989515072084
1,NSHD,31-6 March/April 1944,1944,2011,0,9,158,67,10.35386631716907
1,NSHD,31-6 March/April 1944,1944,2012,0,9,166,68,10.878112712975097
1,NSHD,31-6 March/April 1944,1944,2013,0,9,165,69,10.812581913499345
1,NSHD,31-6 March/April 1945,1945,1970,0,9,9,25,0.5897771952817825
1,NSHD,31-6 March/April 1945,1945,1971,0,9,7,26,0.45871559633027525
1,NSHD,31-6 March/April 1945,1945,1972,0,9,6,27,0.3931847968545216
1,NSHD,31-6 March/April 1945,1945,1973,0,9,11,28,0.7208387942332896
1,NSHD,31-6 March/April 1945,1945,1974,0,9,12,29,0.7863695937090432
1,NSHD,31-6 March/April 1945,1945,1975,0,9,17,30,1.1140235910878113
1,NSHD,31-6 March/April 1945,1945,1976,0,9,9,31,0.5897771952817825
1,NSHD,31-6 March/April 1945,1945,1977,0,9,10,32,0.6553079947575361
1,NSHD,31-6 March/April 1945,1945,1978,0,9,10,33,0.6553079947575361
1,NSHD,31-6 March/April 1945,1945,1979,0,9,9,34,0.5897771952817825
1,NSHD,31-6 March/April 1945,1945,1980,0,9,11,35,0.7208387942332896
1,NSHD,31-6 March/April 1945,1945,1981,0,9,11,36,0.7208387942332896
1,NSHD,31-6 March/April 1945,1945,1982,0,9,17,37,1.1140235910878113
1,NSHD,31-6 March/April 1945,1945,1983,0,9,18,38,1.179554390563565
1,NSHD,31-6 March/April 1945,1945,1984,0,9,18,39,1.179554390563565
1,NSHD,31-6 March/April 1945,1945,1985,0,9,17,40,1.1140235910878113
1,NSHD,31-6 March/April 1945,1945,1986,0,9,10,41,0.6553079947575361
1,NSHD,31-6 March/April 1945,1945,1987,0,9,23,42,1.5072083879423328
1,NSHD,31-6 March/April 1945,1945,1988,0,9,20,43,1.3106159895150722
1,NSHD,31-6 March/April 1945,1945,1989,0,9,32,44,2.0969855832241153
1,NSHD,31-6 March/April 1945,1945,1990,0,9,34,45,2.2280471821756227
1,NSHD,31-6 March/April 1945,1945,1991,0,9,37,46,2.424639580602883
1,NSHD,31-6 March/April 1945,1945,1992,0,9,37,47,2.424639580602883
1,NSHD,31-6 March/April 1945,1945,1993,0,9,39,48,2.5557011795543905
1,NSHD,31-6 March/April 1945,1945,1994,0,9,32,49,2.0969855832241153
1,NSHD,31-6 March/April 1945,1945,1995,0,9,44,50,2.8833551769331582
1,NSHD,31-6 March/April 1945,1945,1996,0,9,46,51,3.0144167758846656
1,NSHD,31-6 March/April 1945,1945,1997,0,9,43,52,2.8178243774574048
1,NSHD,31-6 March/April 1945,1945,1998,0,9,43,53,2.8178243774574048
1,NSHD,31-6 March/April 1945,1945,1999,0,9,55,54,3.6041939711664486
1,NSHD,31-6 March/April 1945,1945,2000,0,9,70,55,4.587155963302752
1,NSHD,31-6 March/April 1945,1945,2001,0,9,71,56,4.652686762778505
1,NSHD,31-6 March/April 1945,1945,2002,0,9,64,57,4.193971166448231
1,NSHD,31-6 March/April 1945,1945,2003,0,9,93,58,6.094364351245085
1,NSHD,31-6 March/April 1945,1945,2004,0,9,104,59,6.815203145478375
1,NSHD,31-6 March/April 1945,1945,2005,0,9,85,60,5.5701179554390565
1,NSHD,31-6 March/April 1945,1945,2006,0,9,98,61,6.422018348623854
1,NSHD,31-6 March/April 1945,1945,2007,0,9,86,62,5.6356487549148095
1,NSHD,31-6 March/April 1945,1945,2008,0,9,99,63,6.487549148099607
1,NSHD,31-6 March/April 1945,1945,2009,0,9,88,64,5.7667103538663165
1,NSHD,31-6 March/April 1945,1945,2010,0,9,103,65,6.749672346002622
1,NSHD,31-6 March/April 1945,1945,2011,0,9,92,66,6.028833551769331
1,NSHD,31-6 March/April 1945,1945,2012,0,9,127,67,8.322411533420707
1,NSHD,31-6 March/April 1945,1945,2013,0,9,134,68,8.781127129750983
1,NSHD,31-6 March/April 1946,1946,1970,0,9,9,24,0.5897771952817825
1,NSHD,31-6 March/April 1946,1946,1971,0,9,16,25,1.0484927916120577
1,NSHD,31-6 March/April 1946,1946,1972,0,9,6,26,0.3931847968545216
1,NSHD,31-6 March/April 1946,1946,1973,0,9,16,27,1.0484927916120577
1,NSHD,31-6 March/April 1946,1946,1974,0,9,10,28,0.6553079947575361
1,NSHD,31-6 March/April 1946,1946,1975,0,9,11,29,0.7208387942332896
1,NSHD,31-6 March/April 1946,1946,1976,0,9,12,30,0.7863695937090432
1,NSHD,31-6 March/April 1946,1946,1977,0,9,9,31,0.5897771952817825
1,NSHD,31-6 March/April 1946,1946,1978,0,9,16,32,1.0484927916120577
1,NSHD,31-6 March/April 1946,1946,1979,0,9,10,33,0.6553079947575361
1,NSHD,31-6 March/April 1946,1946,1980,0,9,13,34,0.8519003931847968
1,NSHD,31-6 March/April 1946,1946,1981,0,9,8,35,0.5242463958060288
1,NSHD,31-6 March/April 1946,1946,1982,0,9,19,36,1.2450851900393185
1,NSHD,31-6 March/April 1946,1946,1983,0,9,17,37,1.1140235910878113
1,NSHD,31-6 March/April 1946,1946,1984,0,9,18,38,1.179554390563565
1,NSHD,31-6 March/April 1946,1946,1985,0,9,19,39,1.2450851900393185
1,NSHD,31-6 March/April 1946,1946,1986,0,9,14,40,0.9174311926605505
1,NSHD,31-6 March/April 1946,1946,1987,0,9,25,41,1.63826998689384
1,NSHD,31-6 March/April 1946,1946,1988,0,9,31,42,2.0314547837483614
1,NSHD,31-6 March/April 1946,1946,1989,0,9,31,43,2.0314547837483614
1,NSHD,31-6 March/April 1946,1946,1990,0,9,24,44,1.5727391874180865
1,NSHD,31-6 March/April 1946,1946,1991,0,9,29,45,1.9003931847968545
1,NSHD,31-6 March/April 1946,1946,1992,0,9,31,46,2.0314547837483614
1,NSHD,31-6 March/April 1946,1946,1993,0,9,36,47,2.35910878112713
1,NSHD,31-6 March/April 1946,1946,1994,0,9,50,48,3.27653997378768
1,NSHD,31-6 March/April 1946,1946,1995,0,9,30,49,1.965923984272608
1,NSHD,31-6 March/April 1946,1946,1996,0,9,40,50,2.6212319790301444
1,NSHD,31-6 March/April 1946,1946,1997,0,9,56,51,3.669724770642202
1,NSHD,31-6 March/April 1946,1946,1998,0,9,41,52,2.686762778505898
1,NSHD,31-6 March/April 1946,1946,1999,0,9,63,53,4.128440366972478
1,NSHD,31-6 March/April 1946,1946,2000,0,9,48,54,3.145478374836173
1,NSHD,31-6 March/April 1946,1946,2001,0,9,67,55,4.3905635648754915
1,NSHD,31-6 March/April 1946,1946,2002,0,9,76,56,4.980340760157274
1,NSHD,31-6 March/April 1946,1946,2003,0,9,72,57,4.71821756225426
1,NSHD,31-6 March/April 1946,1946,2004,0,9,93,58,6.094364351245085
1,NSHD,31-6 March/April 1946,1946,2005,0,9,68,59,4.456094364351245
1,NSHD,31-6 March/April 1946,1946,2006,0,9,79,60,5.176933158584535
1,NSHD,31-6 March/April 1946,1946,2007,0,9,90,61,5.897771952817824
1,NSHD,31-6 March/April 1946,1946,2008,0,9,100,62,6.55307994757536
1,NSHD,31-6 March/April 1946,1946,2009,0,9,82,63,5.373525557011796
1,NSHD,31-6 March/April 1946,1946,2010,0,9,121,64,7.929226736566186
1,NSHD,31-6 March/April 1946,1946,2011,0,9,131,65,8.584534731323721
1,NSHD,31-6 March/April 1946,1946,2012,0,9,127,66,8.322411533420707
1,NSHD,31-6 March/April 1946,1946,2013,0,9,137,67,8.977719528178245
1,NSHD,31-6 March/April 1947,1947,1970,0,9,10,23,0.6553079947575361
1,NSHD,31-6 March/April 1947,1947,1971,0,9,6,24,0.3931847968545216
1,NSHD,31-6 March/April 1947,1947,1972,0,9,19,25,1.2450851900393185
1,NSHD,31-6 March/April 1947,1947,1973,0,9,10,26,0.6553079947575361
1,NSHD,31-6 March/April 1947,1947,1974,0,9,8,27,0.5242463958060288
1,NSHD,31-6 March/April 1947,1947,1975,0,9,12,28,0.7863695937090432
1,NSHD,31-6 March/April 1947,1947,1976,0,9,10,29,0.6553079947575361
1,NSHD,31-6 March/April 1947,1947,1977,0,9,12,30,0.7863695937090432
1,NSHD,31-6 March/April 1947,1947,1978,0,9,9,31,0.5897771952817825
1,NSHD,31-6 March/April 1947,1947,1979,0,9,8,32,0.5242463958060288
1,NSHD,31-6 March/April 1947,1947,1980,0,9,12,33,0.7863695937090432
1,NSHD,31-6 March/April 1947,1947,1981,0,9,17,34,1.1140235910878113
1,NSHD,31-6 March/April 1947,1947,1982,0,9,13,35,0.8519003931847968
1,NSHD,31-6 March/April 1947,1947,1983,0,9,13,36,0.8519003931847968
1,NSHD,31-6 March/April 1947,1947,1984,0,9,17,37,1.1140235910878113
1,NSHD,31-6 March/April 1947,1947,1985,0,9,17,38,1.1140235910878113
1,NSHD,31-6 March/April 1947,1947,1986,0,9,25,39,1.63826998689384
1,NSHD,31-6 March/April 1947,1947,1987,0,9,23,40,1.5072083879423328
1,NSHD,31-6 March/April 1947,1947,1988,0,9,23,41,1.5072083879423328
1,NSHD,31-6 March/April 1947,1947,1989,0,9,29,42,1.9003931847968545
1,NSHD,31-6 March/April 1947,1947,1990,0,9,43,43,2.8178243774574048
1,NSHD,31-6 March/April 1947,1947,1991,0,9,31,44,2.0314547837483614
1,NSHD,31-6 March/April 1947,1947,1992,0,9,36,45,2.35910878112713
1,NSHD,31-6 March/April 1947,1947,1993,0,9,41,46,2.686762778505898
1,NSHD,31-6 March/April 1947,1947,1994,0,9,40,47,2.6212319790301444
